Time,Filer,Volume,Total,Used,Free,UsageRatio
1472305397,netapp-02,vs1_cumulus_clus3,9159884,5849259,3310625
1472305397,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472305397,netapp-02,vs1_xenoscope,1842872,974282,868590
1472305397,netapp-02,vs1_ftlvmw1,996147,729894,266252
1472305397,netapp-02,vs1_cumulus_clus5,6606028,4826106,1779922
1472305397,netapp-02,vs1_cumulus_clus1,6606028,5374070,1231958
1472305397,netapp-02,vs1_fusion_vol,716800,439313,277486
1472305397,netapp-02,vs1_websrvc,1459200,526,1458673
1472305397,netapp-02,vs1_labvdi2,1045954,888392,157561
1472305397,netapp-02,vs1_labpool7,486400,23447,462952
1472305397,netapp-02,vs1_reflab3,996147,665153,330994
1472307219,netapp-02,vs1_cumulus_clus3,9159884,5846387,3313497
1472307219,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472307219,netapp-02,vs1_xenoscope,1842872,974459,868413
1472307219,netapp-02,vs1_ftlvmw1,996147,729895,266251
1472307219,netapp-02,vs1_cumulus_clus5,6606028,4826514,1779513
1472307219,netapp-02,vs1_cumulus_clus1,6606028,5365295,1240733
1472307219,netapp-02,vs1_fusion_vol,716800,439313,277486
1472307219,netapp-02,vs1_websrvc,1459200,526,1458673
1472307219,netapp-02,vs1_labvdi2,1045954,888394,157560
1472307219,netapp-02,vs1_labpool7,486400,23447,462952
1472307219,netapp-02,vs1_reflab3,996147,665153,330994
1472309040,netapp-02,vs1_cumulus_clus3,9159884,5850549,3309335
1472309040,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472309040,netapp-02,vs1_xenoscope,1842872,974652,868219
1472309040,netapp-02,vs1_ftlvmw1,996147,729895,266252
1472309040,netapp-02,vs1_cumulus_clus5,6606028,4826976,1779052
1472309040,netapp-02,vs1_cumulus_clus1,6606028,5380281,1225747
1472309040,netapp-02,vs1_fusion_vol,716800,439313,277486
1472309040,netapp-02,vs1_websrvc,1459200,526,1458673
1472309040,netapp-02,vs1_labvdi2,1045954,888397,157556
1472309040,netapp-02,vs1_labpool7,486400,23447,462952
1472309040,netapp-02,vs1_reflab3,996147,665153,330994
1472310861,netapp-02,vs1_cumulus_clus3,9159884,5848579,3311305
1472310861,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472310861,netapp-02,vs1_xenoscope,1842872,974830,868041
1472310861,netapp-02,vs1_ftlvmw1,996147,729895,266251
1472310861,netapp-02,vs1_cumulus_clus5,6606028,4828030,1777997
1472310861,netapp-02,vs1_cumulus_clus1,6606028,5372372,1233655
1472310861,netapp-02,vs1_fusion_vol,716800,439313,277486
1472310861,netapp-02,vs1_websrvc,1459200,526,1458673
1472310861,netapp-02,vs1_labvdi2,1045954,888400,157554
1472310861,netapp-02,vs1_labpool7,486400,23447,462952
1472310861,netapp-02,vs1_reflab3,996147,665153,330994
1472312683,netapp-02,vs1_cumulus_clus3,9159884,5852426,3307458
1472312683,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472312683,netapp-02,vs1_xenoscope,1842872,974869,868002
1472312683,netapp-02,vs1_ftlvmw1,996147,729895,266251
1472312683,netapp-02,vs1_cumulus_clus5,6606028,4829210,1776818
1472312683,netapp-02,vs1_cumulus_clus1,6606028,5386348,1219680
1472312683,netapp-02,vs1_fusion_vol,716800,439313,277486
1472312683,netapp-02,vs1_websrvc,1459200,526,1458673
1472312683,netapp-02,vs1_labvdi2,1045954,888403,157551
1472312683,netapp-02,vs1_labpool7,486400,23447,462952
1472312683,netapp-02,vs1_reflab3,996147,665153,330994
1472314508,netapp-02,vs1_cumulus_clus3,9159884,5852896,3306987
1472314508,netapp-02,vs1_Infrastructure_root_ls2,19,0,18
1472314508,netapp-02,vs1_xenoscope,1842872,975005,867867
1472314508,netapp-02,vs1_ftlvmw1,996147,729897,266249
1472314508,netapp-02,vs1_cumulus_clus5,6606028,4830202,1775826
1472314508,netapp-02,vs1_cumulus_clus1,6606028,5376199,1229829
1472314508,netapp-02,vs1_fusion_vol,716800,439313,277486
1472314508,netapp-02,vs1_websrvc,1459200,526,1458673
1472314508,netapp-02,vs1_labvdi2,1045954,888407,157547
1472314508,netapp-02,vs1_labpool7,486400,23447,462952
1472314508,netapp-02,vs1_reflab3,996147,665153,330994
