1472610933,netapp-02,n2_aggr1,29718342,21844356,7873985,74 
1472612755,netapp-02,n2_aggr0,376181,334807,41373,89 
1472612755,netapp-02,n2_aggr1,29718342,21893770,7824571,74 
1472614577,netapp-02,n2_aggr0,376181,334807,41373,89 
1472614577,netapp-02,n2_aggr1,29718342,21860328,7858013,74 
1472616399,netapp-02,n2_aggr0,376181,334807,41373,89 
1472616399,netapp-02,n2_aggr1,29718342,21913122,7805220,74 
1472618223,netapp-02,n2_aggr0,376181,334807,41373,89 
1472618223,netapp-02,n2_aggr1,29718342,21517406,8200935,72 
1472620048,netapp-02,n2_aggr0,376181,334807,41373,89 
1472620048,netapp-02,n2_aggr1,29718342,21611853,8106488,73 
1472621873,netapp-02,n2_aggr0,376181,334807,41373,89 
1472621873,netapp-02,n2_aggr1,29718342,21597342,8121000,73 
1472623697,netapp-02,n2_aggr0,376181,334807,41373,89 
1472623697,netapp-02,n2_aggr1,29718342,21683767,8034574,73 
1472625521,netapp-02,n2_aggr0,376181,334807,41373,89 
1472625521,netapp-02,n2_aggr1,29718342,21676138,8042203,73 
1472627345,netapp-02,n2_aggr0,376181,334807,41373,89 
1472627345,netapp-02,n2_aggr1,29718342,21755387,7962955,73 
1472629168,netapp-02,n2_aggr0,376181,334807,41373,89 
1472629168,netapp-02,n2_aggr1,29718342,21722130,7996211,73 
1472630991,netapp-02,n2_aggr0,376181,334807,41373,89 
1472630991,netapp-02,n2_aggr1,29718342,21709651,8008691,73 
